x, y, th, stamp, 
0.07944934070110321, -2.1071293354034424, 2.092314856232904, 1759498920096197253, 
0.07698969542980194, -2.103393077850342, 2.0992808017316853, 1759498920146124391, 
0.07488913834095001, -2.1000311374664307, 2.1045460551466975, 1759498920186168035, 
0.07208768278360367, -2.096402406692505, 2.1101177614645774, 1759498920236172113, 
0.06887049973011017, -2.0905041694641113, 2.1204777644628923, 1759498920306805503, 
0.06730500608682632, -2.0883076190948486, 2.1226371481011466, 1759498920336793388, 
0.06429154425859451, -2.0831639766693115, 2.1301428455161973, 1759498920396071673, 
0.06164087727665901, -2.07914137840271, 2.136776576004332, 1759498920446246234, 
0.0589362271130085, -2.0753695964813232, 2.1426992121970074, 1759498920496175891, 
0.05635150521993637, -2.0712876319885254, 2.149130812891567, 1759498920546350001, 
0.05408823490142822, -2.0682806968688965, 2.1537394568751793, 1759498920586178674, 
0.051137782633304596, -2.0641419887542725, 2.159387920097094, 1759498920636276213, 
0.04729430377483368, -2.058591604232788, 2.16885246311265, 1759498920706350694, 
0.045636821538209915, -2.0564215183258057, 2.172588021027007, 1759498920736485239, 
0.04243416339159012, -2.0517122745513916, 2.1798132853793937, 1759498920796634643, 
0.039501093327999115, -2.0476748943328857, 2.1854456773066655, 1759498920846174295, 
0.03669344261288643, -2.0439224243164062, 2.191588728241969, 1759498920896206102, 
0.0339796356856823, -2.040224313735962, 2.1947231395947915, 1759498920947128601, 
0.03156992048025131, -2.0371475219726562, 2.1997883171865387, 1759498920987216074, 
0.028683437034487724, -2.0333120822906494, 2.205870771376155, 1759498921036297505, 
0.02563229203224182, -2.0292370319366455, 2.212674178643261, 1759498921086016947, 
0.02258654311299324, -2.0253653526306152, 2.2182489154847262, 1759498921136334461, 
0.019049163907766342, -2.020724058151245, 2.224915875869993, 1759498921196720220, 
0.01599634811282158, -2.017226219177246, 2.2299050960064903, 1759498921246247993, 
0.013188323937356472, -2.0136842727661133, 2.2336480661117455, 1759498921296180519, 
0.010269601829349995, -2.009843111038208, 2.2383666754554246, 1759498921346211126, 
0.007744691800326109, -2.0071022510528564, 2.2407745006972326, 1759498921386187002, 
0.00448213517665863, -2.0028464794158936, 2.2474679670450097, 1759498921436176822, 
0.0013225608272477984, -1.9989951848983765, 2.254045836872892, 1759498921486547758, 
-0.00261304946616292, -1.9944651126861572, 2.259839423276852, 1759498921546095602, 
-0.005043554585427046, -1.9912687540054321, 2.263208052044201, 1759498921586285080, 
-0.008825135417282581, -1.9872455596923828, 2.2669453383958653, 1759498921646209234, 
-0.011645687744021416, -1.983551263809204, 2.271861572592519, 1759498921696181392, 
-0.015010712668299675, -1.9799509048461914, 2.2768436564943637, 1759498921747179272, 
-0.017617426812648773, -1.9766645431518555, 2.2811436844577475, 1759498921786218626, 
-0.02094893716275692, -1.972918152809143, 2.2861175524803645, 1759498921836509870, 
-0.024201517924666405, -1.9691721200942993, 2.2909394222589343, 1759498921886311158, 
-0.02733343467116356, -1.9658288955688477, 2.2946864163734038, 1759498921936202863, 
-0.0313497856259346, -1.961333990097046, 2.298845113738915, 1759498921995833900, 
